	1	10.04765100391382
	2	9.0823939692141
	3	12.140817316496957
	4	19.020001738369466
	5	14.85103789845705
	6	11.532329678428749
	7	6.505781760738595
	8	14.08228575303372
	9	12.985473880327072
	10	10.384319130297126
	11	18.238792533944746
	12	27.793083836567295
	13	5.51521768839031
	14	8.242587879719427
	15	31.842669655995824
	16	39.556051794963786
	17	9.17912314095538
	18	6.238868774927485
	19	7.540220538290585
	20	10.527706963972793
	21	9.297552897975848
	22	7.141346396527538
	23	14.252122543291167
	24	9.736086279095264
	25	14.61794454792351
	26	6.4721704188886715
	27	7.7610816315577145
	28	11.753006717649502
	29	8.875652933969679
	30	5.6438343987786075
	31	10.254127377982245
	32	10.558671929495311
	33	20.174378058650213
	34	11.632057533806767
	35	37.689400081825
	36	11.442146205974575
	37	23.201099073502096
	38	23.525183101178385
	39	5.070923471372127
	40	18.243985981262675
	41	13.964587741055807
	42	9.134872097452966
	43	8.278961740875122
	44	11.272738404262938
	45	9.583512528643002
	46	10.34712901740594
	47	7.155584603257751
	48	4.889400666215057
	49	5.741245685756164
	50	6.648414511407644
	51	8.818391575323353
	52	39.365694717588134
	53	13.571519063395714
	54	14.893051400813105
	55	17.277932534172646
	56	5.363950610970145
	57	8.724297379456845
	58	13.846310406646412
	59	9.777234659234107
	60	23.23410846839172
	61	7.348202945731017
	62	9.244933893951579
	63	20.16026750064517
	64	7.1848165428470185
	65	22.46759408359618
	66	9.468548457132433
	67	25.12854513592003
	68	9.827362828706026
	69	14.03542691944431
	70	100.34215556187534
	71	100.92461080953665
	72	25.030184476434798
	73	67.71206274698808
	74	10.096920818733228
	75	5.767446517387867
	76	6.569022340055617
	77	22.979101968233852
	78	7.357612016527905
	79	9.580145626701075
	80	18.2166029290602
	81	14.77066154360566
	82	23.785814382106025
	83	3.2554724885515363
	84	5.625324353606467
	85	64.92819735559989
	86	18.531064685659643
	87	15.877424284963524
	88	7.682120700233719
	89	6.840085628725694
	90	15.79734231609375
	91	9.20943548997174
	92	14.133342520032134
	93	14.184043411347755
	94	3.220063993788446
	95	29.646609554089824
	96	9.411485110518692
	97	9.615085052627533
	98	19.417371765605917
	99	14.599843931487918
	100	7.671723836758266
	101	14.699201868210018
	102	10.798438897060752
	103	9.327800988179119
	104	61.63425988745354
	105	78.74151681869208
	106	11.5238427351542
	107	21.803478146421018
	108	91.77032911009702
	109	21.849427383774653
	110	95.67230973877787
	111	8.51415037548335
	112	27.022826144934562
	113	39.778893795749475
	114	8.205315579344724
	115	8.337742404726736
	116	10.198054362119487
	117	12.365375424578957
	118	7.553588454059061
	119	7.744387376954673
	120	18.800809723778325
	121	21.10509822942386
	122	17.895671767349906
	123	8.958586174141827
	124	13.052986115857728
	125	11.42889297449707
	126	6.891641097011899
	127	9.233421517327258
	128	8.144673174123017
	129	38.14054889604271
	130	64.41164517776772
	131	20.27027984401554
	132	35.9692521595877
	133	8.506491662363706
	134	15.349465376514237
	135	64.33213821331633
	136	10.665948600547999
	137	35.963268145902916
	138	9.30602374330006
	139	28.18297989513874
	140	9.196998666288259
	141	51.708003042295026
	142	15.763569326881306
	143	8.564240244538226
	144	10.818556452507677
	145	50.450381894796614
	146	9.87276376613043
	147	14.793650195959586
	148	25.519821487884503
	149	14.021596623121471
	150	11.243515337204318
	151	10.792472983585677
	152	10.429712240436903
	153	16.153224277125176
	154	9.6305211932555
	155	11.134714264785568
	156	6.242924204821185
	157	4.9751149105368
	158	6.141402803656132
	159	5.721927023369666
	160	14.579962193057321
	161	10.290156740192574
	162	8.331214789778167
	163	66.65373882957226
	164	10.325749732495998
	165	9.062085662944112
	166	18.806588169624188
	167	19.11093246561464
	168	7.5160497945779134
	169	27.021801406707727
	170	45.87859529897715
	171	12.085033910458357
	172	41.20405894641408
	173	6.5753376232502045
	174	28.85744017429403
	175	36.16232219113851
	176	11.891848603588038
	177	41.6817215642649
	178	21.27651020746938
	179	24.774724995535923
	180	33.082018670592426
	181	7.154562722888359
	182	6.85408847812357
	183	34.820494545065905
	184	5.047889885927162
	185	9.272026697532917
	186	22.87713747740666
	187	20.122315535386434
	188	11.925625156513698
	189	26.772350893299336
	190	8.329196149866835
	191	6.028438818354659
	192	4.217009712028883
	193	29.06086563521266
	194	7.375267864144867
	195	26.4622172621967
	196	10.512884041709615
	197	7.778133890973175
	198	8.830428643943826
	199	13.362166635497621
	200	11.915085335108238
	201	8.006806907925364
	202	48.589745324518816
	203	61.462520579052814
	204	11.271010086438439
	205	9.551616267094325
	206	9.770967331030226
	207	13.519280477310463
	208	12.67620711813069
	209	11.383050256545433
	210	9.769921536971895
	211	11.85282378272124
	212	28.320416929135124
	213	7.204356241728763
	214	29.102579003702687
	215	43.115148006619776
	216	10.350940182622185
	217	9.884177256861213
