	9381	385.8396761442812
	9382	375.9890910875519
	9383	341.1338726075734
	9384	372.634295193334
	9385	370.65257887190234
	9386	377.21135175073204
	9387	374.641281255106
	9388	368.93225332940824
	9389	379.0890062742925
	9390	382.3834537959121
	9391	369.9468124320074
	9392	366.6237398214011
	9393	373.96201055266647
	9394	362.41791456844186
	9395	374.42672124618423
	9396	372.750144833804
	9397	414.3440508291684
	9398	379.41810876558736
	9399	373.1939582912517
	9400	373.0472909328912
	9401	371.5411173308748
	9402	375.701297602667
	9403	378.34005583080807
	9404	396.98313042215915
	9405	381.13562008412543
	9406	381.30416250876283
	9407	372.15529016195137
	9408	362.19344640673177
	9409	372.4666194636458
	9410	370.14684541441795
	9411	378.26212456248834
	9412	375.3041663159847
	9413	376.1528001262239
	9414	373.6551718703298
	9415	378.62049362954724
	9416	370.6695025497676
	9417	379.87325067481095
	9418	375.0892172863211
	9419	371.6127437154056
	9420	369.99363961099766
	9421	366.33872243764796
	9422	384.6111961314136
	9423	376.9541291750184
	9424	375.97469479033094
	9425	374.14903955200566
	9426	382.2742996385267
	9427	370.8645529740078
	9428	360.35187646682823
	9429	381.31732946923944
	9430	377.69495779412574
	9431	350.93296883307045
	9432	372.3097776385278
	9433	434.9226796760371
	9434	375.11133669772545
	9435	391.7569136777641
	9436	441.86734691688036
	9437	368.33462962598463
	9438	377.2952172294766
	9439	399.6720697514748
	9440	375.8380901243444
	9441	377.9841865083571
	9442	374.1841910688468
	9443	356.97331998339894
	9444	376.51556520401715
	9445	374.76398264209024
	9446	378.52943337805834
	9447	410.86151267894365
	9448	375.83983843477296
	9449	388.80438108631284
	9450	552.1837272262425
	9451	385.53192940670203
	9452	389.1335979539918
	9453	363.5936303581769
	9454	367.198026500194
	9455	376.88851392454
	9456	415.28223688182516
	9457	377.59330549555654
	9458	395.36101481486673
	9459	367.95826768919676
	9460	414.3089622264826
	9461	384.00760936344307
	9462	380.79227554587777
	9463	364.54585193407496
	9464	374.25931186484934
	9465	377.43430204671483
	9466	381.31165660177237
	9467	382.3849286192853
	9468	370.69836225124163
	9469	381.61070100899855
	9470	388.96628277836834
	9471	378.09871891333114
	9472	377.0181068214307
	9473	371.7988336939709
	9474	372.7054509396157
	9475	377.2371071012208
	9476	383.9076907384097
	9477	377.1510093718221
	9478	403.6518026628094
	9479	377.3610491700131
	9480	376.1260162678741
	9481	378.2465187890542
	9482	369.5808131966434
	9483	393.6607570236107
	9484	410.5192374444233
	9485	382.0475134103777
	9486	376.87896991323584
	9487	383.40124168381624
	9488	403.1781503739336
	9489	376.37061569416267
	9490	355.9072153364506
	9491	376.3504016543332
	9492	380.1118900412389
	9493	375.36386506879285
	9494	378.8156242130891
	9495	379.18850607728893
	9496	380.29326975737325
	9497	383.9629421880358
	9498	374.4049400442272
	9499	369.00539279119687
	9500	377.10207506785025
	9501	400.4190902928244
	9502	432.1134838563388
	9503	372.9967491883497
	9504	383.3702448037685
	9505	373.82633516035764
	9506	382.58485033334546
	9507	375.33426708559574
	9508	401.715579477351
	9509	372.3314247789237
	9510	375.3363677856473
	9511	351.32866865228254
	9512	388.5368779300716
	9513	363.22688648365363
	9514	367.0601758213567
	9515	375.72855079183586
	9516	388.2847454482479
	9517	368.89310777871003
	9518	372.45309214685045
	9519	367.87565886476796
	9520	395.5442797570276
	9521	392.3613058552042
	9522	377.94598980298315
	9523	380.43808096784664
	9524	371.81266778874317
	9525	379.088606800859
	9526	399.98684336631345
	9527	365.06126409399184
	9528	386.36058128511274
	9529	336.8910833427528
	9530	390.51190021573575
	9531	527.344416947053
	9532	391.1877854618482
	9533	390.10733340175847
	9534	396.6957476276434
	9535	538.8790108331648
	9536	391.0856197478027
	9537	381.1878650451796
	9538	371.4334457544923
	9539	379.7621301181775
	9540	434.2928877500292
	9541	374.7008844243521
	9542	368.38292770566153
	9543	492.56362023451965
	9544	370.7315873629196
	9545	377.68284975006776
	9546	396.7374365968953
	9547	384.13406343800534
	9548	371.1694575475407
	9549	375.7015193751212
	9550	383.8922731212404
	9551	381.72116089728934
	9552	377.9695853292032
	9553	360.3874370272111
	9554	366.585989474974
	9555	399.4459723847494
	9556	380.0483004532378
	9557	368.53102345711596
	9558	383.5894305957649
	9559	380.584709093858
	9560	374.2202348720184
	9561	410.5011740571922
	9562	394.0030542686822
	9563	372.19030924113054
	9564	371.7565154067428
	9565	373.7502635145409
	9566	366.4336335878914
	9567	367.2762041301627
	9568	388.11011164818495
	9569	371.60354005167517
	9570	396.1848587451574
	9571	401.67362311336063
	9572	444.0429536223104
	9573	376.543886253309
	9574	380.3147155370943
	9575	371.99246726958734
	9576	391.65264204585355
	9577	384.88502734016083
	9578	380.3472290822288
	9579	388.0294766148766
	9580	506.4306546599413
	9581	393.27336143577753
	9582	377.0714578856004
	9583	366.01808087278374
	9584	378.2583599584738
	9585	380.57140799080645
	9586	375.0915688069416
	9587	371.5777567791891
	9588	377.3073968539392
	9589	378.2785050242983
	9590	429.8113477294338
	9591	379.0253310437726
	9592	401.7971347452718
	9593	378.0505947439344
	9594	367.999424049456
	9595	371.8029495766966
	9596	371.514287332973
	9597	380.15988559056933
	9598	375.2050225782669
	9599	380.06696138847013
	9600	369.55376313242886
	9601	375.43272155328384
	9602	391.6228006749887
	9603	402.05561644520526
	9604	397.30254268076493
	9605	379.92866855001967
	9606	405.5905256275572
	9607	392.22056259845033
	9608	387.84181086150846
	9609	502.04272115138326
	9610	379.4260257143082
	9611	429.35942272466053
	9612	376.3978591890046
	9613	376.0472498355673
	9614	389.56929258159323
	9615	399.85472650814967
	9616	377.2405504888176
	9617	373.9640273423838
	9618	397.6938535063916
	9619	453.57889542640936
	9620	379.88873942584974
	9621	379.0624692981778
	9622	377.0158972949374
